,ListedCoID,0
3500,10245559,29
3501,106054,21
3502,106055,5
3503,10454753,11
3504,105736,3
3505,106057,12
3506,103830,9
3507,106058,10
3508,104105,29
3509,10444938,10
3510,104059,17
3511,104060,12
3512,104061,42
3513,104240,12
3514,104851,26
3515,104241,6
3516,104242,16
3517,103522,21
3518,10207175,24
3519,104453,3
3520,10453331,4
3521,10102651,10
3522,10354,1
3523,104710,17
3524,10102509,1
3525,10132453,0
3526,10232774,21
3527,102802,21
3528,10138597,20
3529,104454,21
3530,104254,7
3531,104094,8
3532,102806,2
3533,104096,1
3534,10108883,5
3535,104158,7
3536,104159,0
3537,104160,20
3538,103413,1
3539,103464,3
3540,10108471,7
3541,104717,46
3542,104728,5
3543,10245,1
3544,104729,6
3545,103703,21
3546,107761,10
3547,107528,7
3548,104730,3
3549,103400,3
3550,10326831,8
3551,10145501,4
3552,10115830,26
3553,104731,8
3554,10350,1
3555,107779,4
3556,10133054,21
3557,10108489,9
3558,10114030,23
3559,10437602,7
3560,105252,3
3561,103009,4
3562,104285,19
3563,104042,11
3564,102012,24
3565,103319,21
3566,104393,1
3567,104132,4
3568,105490,0
3569,104133,2
3570,104134,1
3571,107626,9
3572,107590,19
3573,107638,11
3574,10100141,22
3575,10106924,4
3576,10102628,8
3577,10121083,18
3578,107748,7
3579,10107078,44
3580,10132593,21
3581,10101858,6
3582,10102718,11
3583,10102712,5
3584,10102245,21
3585,10109075,3
3586,10102609,17
3587,10133058,5
3588,10133555,6
3589,10133254,2
3590,10102264,8
3591,10102426,14
3592,10114004,14
3593,10102262,4
3594,10133520,21
3595,10108948,8
3596,10109050,5
3597,10108508,5
3598,10102169,23
3599,10109099,2
3600,10140513,7
3601,10122008,6
3602,10134940,4
3603,10121205,24
3604,10138862,8
3605,10109062,4
3606,10138860,11
3607,10139523,2
3608,10146254,2
3609,10261261,17
3610,10133478,16
3611,10102565,9
3612,10102164,4
3613,10315522,5
3614,10109100,15
3615,10102067,29
3616,10147079,15
3617,10402545,10
3618,10122148,12
3619,10405356,2
3620,10102191,6
3621,10102297,6
3622,10410613,12
3623,10109094,14
3624,10376852,8
3625,10100021,21
3626,10145527,6
3627,10204471,2
3628,10144178,7
3629,10147138,20
3630,10374290,12
3631,10108905,3
3632,10138280,7
3633,10121214,14
3634,10114089,9
3635,10102704,4
3636,10120113,14
3637,10100655,0
3638,10438879,2
3639,10145674,3
3640,10210587,18
3641,10113807,13
3642,10113824,30
3643,10120741,13
3644,10380969,4
3645,10153361,6
3646,10318713,4
3647,10102368,4
3648,10377637,1
3649,10190530,10
3650,10113806,57
3651,10460324,6
3652,10108763,21
3653,10297674,7
3654,10101985,19
3655,10101968,7
3656,10101941,11
3657,10408379,5
3658,107580,8
3659,10107101,15
3660,10147074,9
3661,107597,5
3662,10374061,14
3663,10102575,7
3664,10145528,16
3665,10210553,4
3666,10145403,23
3667,10147139,2
3668,10313302,4
3669,10102566,10
3670,10136700,17
3671,10102214,21
3672,10119296,3
3673,10121773,8
3674,10137995,7
3675,10139726,11
3676,10114115,3
3677,10100612,5
3678,10114110,6
3679,10133337,12
3680,10395004,7
3681,10145520,1
3682,10145487,0
3683,10146253,1
3684,10408080,6
3685,10408082,13
3686,10408383,15
3687,10102378,3
3688,10134809,6
3689,10132679,16
3690,10119983,1
3691,10383844,3
3692,10438689,1
3693,10259849,4
3694,10102711,26
3695,10101870,25
3696,10101988,1
3697,10147144,0
3698,10134938,13
3699,10140662,1
3700,10345767,7
3701,10238537,3
3702,10143704,4
3703,10138278,4
3704,10408203,14
3705,10452411,1
3706,10101874,14
3707,10108522,21
3708,10102716,20
3709,10307274,38
3710,10108403,3
3711,10138495,2
3712,10146369,14
3713,10146366,12
3714,10272689,19
3715,10370702,0
3716,10143636,21
3717,10134708,1
3718,10307704,2
3719,10133393,29
3720,105002,7
3721,10186282,11
3722,10122099,3
3723,10407580,6
3724,10102604,31
3725,10146371,24
3726,10147355,8
3727,10109078,32
3728,10147357,13
3729,10379625,15
3730,10314532,14
3731,10107097,3
3732,10210600,20
3733,10102424,3
3734,10186971,5
3735,10138034,17
3736,10108765,2
3737,10102021,25
3738,10406900,12
3739,10139500,2
3740,10372529,2
3741,10133339,33
3742,10107100,2
3743,10101949,6
3744,10102312,1
3745,10122691,4
3746,10102480,40
3747,10147344,21
3748,10102226,4
3749,10102608,5
3750,10133394,9
3751,10102613,29
3752,10406986,2
3753,10109084,17
3754,10131746,0
3755,10314662,36
3756,10424301,9
3757,10114118,5
3758,10276009,13
3759,10393383,13
3760,10147343,5
3761,10101868,18
3762,107620,3
3763,10147194,24
3764,10102028,3
3765,10143638,17
3766,10101933,19
3767,10109102,10
3768,10133654,11
3769,10144425,1
3770,10413876,5
3771,10376478,9
3772,10102254,3
3773,10229463,14
3774,10250672,18
3775,10139501,10
3776,10102664,22
3777,10139728,9
3778,10376676,9
3779,10119981,1
3780,107637,27
3781,10108453,11
3782,10132682,21
3783,10132673,9
3784,10101834,10
3785,10378945,5
3786,10402624,6
3787,10372531,15
3788,10132678,5
3789,10145518,31
3790,10376761,5
3791,10370781,15
3792,10138041,7
3793,10122433,15
3794,10401882,8
3795,10380930,6
3796,10145021,7
3797,10145505,6
3798,10108425,2
3799,10100191,15
3800,10449979,0
3801,10134525,25
3802,10122475,7
3803,10378984,0
3804,10148423,2
3805,10133400,15
3806,10107001,17
3807,10314644,5
3808,10381209,7
3809,10210598,19
3810,10403624,0
3811,10147342,8
3812,10454906,6
3813,10187082,2
3814,10376854,8
3815,10376501,4
3816,10147143,4
3817,10134790,9
3818,10381170,8
3819,10380973,29
3820,10108757,16
3821,10122129,2
3822,10307370,23
3823,10138023,2
3824,10101802,9
3825,10102128,3
3826,10109091,25
3827,10146444,16
3828,10122051,4
3829,10208804,3
3830,10370849,17
3831,10101914,7
3832,10108790,12
3833,10404065,17
3834,10434795,2
3835,10107093,24
3836,10120346,2
3837,10376782,9
3838,10132727,9
3839,10134640,13
3840,10370925,1
3841,10114088,14
3842,10102180,7
3843,10102705,3
3844,10102442,36
3845,10138035,10
3846,10140321,3
3847,10138499,4
3848,10130705,13
3849,10134753,3
3850,10137975,12
3851,10147137,7
3852,10208702,8
3853,10101876,18
3854,10102183,6
3855,10401949,3
3856,10375859,14
3857,10328346,12
3858,10102654,20
3859,10102536,7
3860,10101846,3
3861,10102558,6
3862,10108447,10
3863,10133340,18
3864,10233144,0
3865,10132689,5
3866,10394569,28
3867,10108902,11
3868,10113985,3
3869,10455221,20
3870,10102530,19
3871,10102455,6
3872,10145843,19
3873,10244899,4
3874,10102377,10
3875,10101885,4
3876,10102447,7
3877,10284840,28
3878,10139357,3
3879,10102552,4
3880,10408149,22
3881,10145019,43
3882,10134452,2
3883,10101770,10
3884,10138284,9
3885,10138496,30
3886,10120513,5
3887,10314544,15
3888,10408201,8
3889,10380976,4
3890,10144975,2
3891,10408338,10
3892,10122113,3
3893,10379455,21
3894,10119829,6
3895,10241862,1
3896,10378435,11
3897,10109085,7
3898,10140693,7
3899,10377086,27
3900,10122766,9
3901,10138030,5
3902,10134538,4
3903,10397305,0
3904,10207333,0
3905,10102564,1
3906,10147201,7
3907,10146359,4
3908,10136379,52
3909,10108777,14
3910,10314650,25
3911,10395005,18
3912,10101851,5
3913,10424228,4
3914,10106921,10
3915,10119417,8
3916,10102462,4
3917,10148608,6
3918,10102376,4
3919,10138385,7
3920,10102635,6
3921,10107077,15
3922,10314528,1
3923,10146913,1
3924,10101856,14
3925,10407617,5
3926,10371810,4
3927,10135160,3
3928,10381033,3
3929,10284843,10
3930,10318090,17
3931,10379464,5
3932,10134590,10
3933,10147129,15
3934,10101992,14
3935,10346839,1
3936,10147148,9
3937,10130807,13
3938,10144636,7
3939,10108347,10
3940,10369317,12
3941,10147098,8
3942,10102352,41
3943,10132695,1
3944,10405108,2
3945,10102461,11
3946,10119994,13
3947,10408079,18
3948,10408173,2
3949,10326827,9
3950,10146045,14
3951,10427493,1
3952,10100098,52
3953,10202751,5
3954,10145435,10
3955,10143865,9
3956,10147076,21
3957,10106905,8
3958,10109104,17
3959,10108444,17
3960,10102005,16
3961,10108435,4
3962,10102343,0
3963,10102330,7
3964,10190056,5
3965,10136073,7
3966,10108539,2
3967,10102229,15
3968,10108423,27
3969,10371438,6
3970,10145681,4
3971,10114105,33
3972,10101946,4
3973,10313983,1
3974,10207037,9
3975,10138863,0
3976,10189381,10
3977,10434792,5
3978,10121867,23
3979,10143634,1
3980,10102221,26
3981,10133519,11
3982,10102325,11
3983,10138501,3
3984,10108430,14
3985,10146370,4
3986,10102471,9
3987,10378055,1
3988,10138045,1
3989,10108417,21
3990,10139727,13
3991,10123015,19
3992,10315202,29
3993,10147082,3
3994,10147192,20
3995,10133656,0
3996,10133334,10
3997,10101844,23
3998,10102610,23
3999,10139097,22
4000,10108540,4
4001,10384265,18
4002,10119612,7
4003,10102652,14
4004,10401807,3
4005,10369727,17
4006,10138281,30
4007,10133338,4
4008,10147135,0
4009,10172138,10
4010,10139354,12
4011,10368436,10
4012,10102563,40
4013,10102463,1
4014,10133666,2
4015,10122578,33
4016,10109088,14
4017,10132697,7
4018,10405672,0
4019,10380977,5
4020,10384161,2
4021,10145434,17
4022,10405109,2
4023,10102511,30
4024,10102665,4
4025,10132918,25
4026,10102371,24
4027,10145437,4
4028,10146255,10
4029,10140669,5
4030,10108857,21
4031,10384064,3
4032,10408331,2
4033,10314534,15
4034,10108880,16
4035,10101875,23
4036,10121375,5
4037,10145500,2
4038,10369803,21
4039,10147174,0
4040,105036,19
4041,107627,16
4042,10108789,5
4043,10453829,22
4044,10314062,13
4045,10109089,4
4046,10145958,15
4047,10207060,15
4048,10102631,7
4049,10453075,8
4050,10403625,0
4051,10454909,7
4052,10102510,7
4053,10375333,1
4054,10102327,12
4055,10108813,12
4056,10145433,2
4057,10307335,8
4058,10138033,6
4059,10146105,18
4060,10102671,4
4061,10101845,8
4062,10250861,16
4063,10190998,11
4064,10121324,3
4065,10258255,4
4066,10108932,12
4067,10326828,7
4068,10424545,3
4069,10134945,2
4070,10102482,22
4071,10120446,21
4072,10109079,2
4073,10102476,3
4074,10114108,2
4075,10138037,11
4076,10145436,60
4077,10432886,0
4078,103011,21
4079,10369193,10
4080,10108411,38
4081,10102515,3
4082,10102293,12
4083,10120934,5
4084,10460289,5
4085,10443143,1
4086,10460278,0
4087,10381189,4
4088,10460354,2
4089,10460322,29
4090,10460331,13
4091,10460344,2
4092,10460281,2
4093,10460342,10
4094,10460268,2
4095,10452923,6
4096,10438626,9
4097,10460273,0
4098,10413040,7
4099,10450383,18
4100,10208819,20
4101,10109017,6
4102,10393185,12
4103,10371318,6
4104,10372331,2
4105,10440238,14
4106,10460293,8
4107,10460357,3
4108,10447231,11
4109,10454913,3
4110,10460333,1
4111,10384151,17
4112,10372308,2
4113,10460341,1
4114,10401970,4
4115,10403983,1
4116,10145743,5
4117,10460328,1
4118,10413538,12
4119,10407849,2
4120,10460336,14
4121,10162573,7
4122,10445639,1
4123,10460288,26
4124,103012,14
4125,10460345,3
4126,10102265,10
4127,10460311,3
4128,10460308,5
4129,10460353,0
4130,10460320,15
4131,10402590,2
4132,10406871,3
4133,10460350,16
4134,10460272,3
4135,10461118,9
4136,10451420,9
4137,10131496,23
4138,10177386,4
4139,10383421,8
4140,10406235,9
4141,10460335,1
4142,10454912,0
4143,10438526,2
4144,10460340,1
4145,10460310,4
4146,10222870,1
4147,10443248,14
4148,10101854,1
4149,10460339,2
4150,10419498,1
4151,10146026,19
4152,10460343,7
4153,10208981,11
4154,10460280,2
4155,10439788,9
4156,10460334,1
4157,10460332,2
4158,10458357,12
4159,10458497,13
4160,10148186,4
4161,10204315,13
4162,10458779,14
4163,10452927,17
4164,10326024,8
4165,10135468,15
4166,10147724,7
4167,10333019,10
4168,10458837,38
4169,10411605,13
4170,10441544,0
4171,10295495,7
4172,10458898,15
4173,10416688,3
4174,10458838,0
4175,10423096,32
4176,10380964,4
4177,10438945,15
4178,10440332,2
4179,10462177,9
4180,10401571,7
4181,10283385,17
4182,10341304,22
4183,10423530,1
4184,10102007,19
4185,10461157,10
4186,10423442,5
4187,10461197,2
4188,10465177,12
4189,10376117,9
4190,10354202,3
4191,10224611,7
4192,10332797,9
4193,10313932,1
4194,10133187,17
4195,10375860,19
4196,10463871,8
4197,10381169,27
4198,10377336,10
4199,10496182,1
4200,10374728,10
4201,10461158,6
4202,10479308,0
4203,10487561,3
4204,10204483,5
4205,10109011,6
4206,10494253,2
4207,10130784,4
4208,10477337,8
4209,10406828,8
4210,10421645,2
4211,10373374,22
4212,10458897,10
4213,10381036,1
4214,10428256,24
4215,10524431,15
4216,10467036,3
4217,10145833,18
4218,10139115,4
4219,10402116,3
4220,10459497,3
4221,10446557,7
4222,10119247,20
4223,10102713,2
4224,10428043,5
4225,10369686,3
4226,10406869,21
4227,10442678,12
4228,10186774,11
4229,105390,4
4230,10445860,6
4231,10424147,7
4232,10371167,5
4233,10242636,17
4234,10453542,1
4235,10301552,1
4236,10149338,35
4237,10510359,20
4238,10264159,13
4239,10461777,9
4240,10421194,11
4241,10159530,2
4242,10336484,4
4243,10465853,2
4244,10347701,6
4245,10190571,1
4246,10411481,2
4247,10137395,10
4248,10394317,4
4249,10482401,6
4250,10327465,2
4251,10482239,14
4252,10133273,3
4253,10149013,0
4254,10130731,7
4255,10298532,1
4256,10416156,0
4257,10483057,13
4258,10459498,4
4259,10336481,10
4260,10134815,13
4261,10463158,3
4262,10104361,12
4263,10483678,2
4264,10408380,21
4265,10208991,0
4266,10147864,13
4267,10369760,4
4268,10465317,19
4269,10468220,14
4270,10480846,6
4271,10404058,9
4272,10403954,1
4273,10444611,8
4274,10494077,6
4275,10428151,9
4276,10329594,42
4277,10404007,11
4278,10235635,0
4279,10450372,2
4280,10441063,19
4281,10427318,17
4282,10464180,3
4283,10452802,14
4284,10393169,7
4285,10140775,25
4286,10365212,5
4287,10443298,8
4288,10376748,4
4289,10210705,3
4290,10495819,21
4291,10448269,3
4292,10370516,14
4293,10298007,11
4294,10283398,29
4295,10114010,23
4296,10335026,7
4297,10138131,10
4298,10235617,0
4299,10444908,5
4300,10458839,17
4301,10370962,16
4302,10149968,26
4303,10495857,6
4304,10313778,4
4305,10408078,15
4306,10444551,0
4307,10149713,0
4308,10463018,26
4309,10133274,15
4310,10462137,8
4311,10453834,7
4312,10113765,10
4313,10410727,6
4314,10365524,16
4315,10139248,10
4316,10406653,5
4317,10102554,12
4318,10440694,11
4319,10193160,15
4320,10462179,2
4321,10301566,25
4322,10142713,3
4323,103863,13
4324,10146043,18
4325,10429123,6
4326,10443059,8
4327,10329199,21
4328,10368224,1
4329,10488317,6
4330,10380629,0
4331,10148193,13
4332,103875,14
4333,10130826,1
4334,10400887,6
4335,10376211,6
4336,10369950,9
4337,10173755,17
4338,10102054,1
4339,10492919,4
4340,10469715,0
4341,10497643,0
4342,10452145,21
4343,10504937,0
4344,10497403,3
4345,10312888,6
4346,10496951,13
4347,10383822,7
4348,10230942,11
4349,10439709,1
4350,10406275,6
4351,10470877,14
4352,10455213,5
4353,10446311,0
4354,10489695,18
4355,10486348,1
4356,10428127,2
4357,10496563,3
4358,10369354,8
4359,10374150,2
4360,10506835,9
4361,10142057,16
4362,10371170,11
4363,10442528,14
4364,10495818,11
4365,10134622,14
4366,10251047,3
4367,10439874,4
4368,10375946,24
4369,10279270,6
4370,10350067,20
4371,104834,7
4372,10420553,12
4373,10460302,6
4374,10329645,5
4375,10474955,1
4376,10186251,0
4377,10406902,0
4378,10418271,4
4379,10514583,5
4380,10466689,7
4381,10475145,2
4382,10523404,0
4383,10493696,1
4384,10522988,8
4385,10519865,6
4386,10512556,17
4387,10147854,1
4388,10524444,19
4389,10511923,10
4390,10208949,0
4391,10372805,26
4392,10401578,5
4393,10297472,11
4394,10141353,5
4395,10439163,6
4396,10515261,11
4397,10102723,2
4398,10407848,1
4399,10426257,10
4400,10497520,25
4401,10207201,24
4402,10186953,17
4403,10500883,37
4404,10108504,3
4405,103784,39
4406,10484667,7
4407,10121555,6
4408,105065,9
4409,10122641,2
4410,10140483,2
4411,10140781,13
4412,10141886,5
4413,10144283,20
4414,10144200,1
4415,10144558,17
4416,10145977,13
4417,10146398,2
4418,10147236,4
4419,10147498,2
4420,10148964,0
4421,10149357,0
4422,10179069,26
4423,10149656,22
4424,10119887,5
4425,10106995,8
4426,10284816,0
4427,10307103,23
4428,10305684,23
4429,10371516,2
4430,10371908,6
4431,10371470,13
4432,10372625,0
4433,10373018,2
4434,10315228,4
4435,10373301,9
4436,10374204,3
4437,10382571,6
4438,10383629,19
4439,10395964,25
4440,10396395,1
4441,10401610,14
4442,10402381,6
4443,10405374,13
4444,10406664,10
4445,10407566,2
4446,10409230,4
4447,10434751,6
4448,10266,12
4449,106453,9
4450,104245,21
4451,106366,18
4452,104509,10
4453,105765,9
4454,104510,4
4455,106470,34
4456,104511,8
4457,104512,8
4458,104246,19
4459,104247,11
4460,104373,9
4461,106264,17
4462,104374,36
4463,104209,25
